"","atomic_number","element","symbol","atomic_weight","period","group","phase","most_stable_crystal","type","ionic_radius","atomic_radius","electronegativity","first_ionization_potential","density","melting_point_k","boiling_point_k","isotopes","discoverer","year_of_discovery","specific_heat_capacity","display_row","display_column","year","percentage","chemical"
"2454",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2017,0.508190725519259,"Organometallic"
"2455",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2018,0.56390977443609,"Organometallic"
"2456",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2019,0.425370619946092,"Organometallic"
"2457",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2020,0.516929439131559,"Organometallic"
"2458",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2021,0.579355919161744,"Organometallic"
"2459",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2022,0.546594763426954,"Organometallic"
"2460",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,1996,0.917090097905565,"Rare-Earths"
"2461",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,1997,0.651387213510253,"Rare-Earths"
"2462",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,1998,0.365965233302836,"Rare-Earths"
"2463",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,1999,0.289242407386806,"Rare-Earths"
"2464",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2000,0.203276336242975,"Rare-Earths"
"2465",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2001,0.609029524692175,"Rare-Earths"
"2466",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2002,0.278454577097111,"Rare-Earths"
"2467",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2003,0.295341656598201,"Rare-Earths"
"2468",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2004,0.435330507503723,"Rare-Earths"
"2469",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2005,0.391562460527978,"Rare-Earths"
"2470",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2006,0.492315081652257,"Rare-Earths"
"2471",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2007,0.382919470874913,"Rare-Earths"
"2472",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2008,0.458392101551481,"Rare-Earths"
"2473",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2009,0.66704352741662,"Rare-Earths"
"2474",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2010,0.234466588511137,"Rare-Earths"
"2475",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2011,0.75237160614982,"Rare-Earths"
"2476",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2012,0.604308985811876,"Rare-Earths"
"2477",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2013,0.508083140877598,"Rare-Earths"
"2478",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2014,0.939890710382514,"Rare-Earths"
"2479",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2015,0.719495367632564,"Rare-Earths"
"2480",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2016,0.486873508353222,"Rare-Earths"
"2481",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2017,0.590072891357168,"Rare-Earths"
"2482",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2018,0.969503012048193,"Rare-Earths"
"2483",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2019,0.653780557134736,"Rare-Earths"
"2484",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2020,0.61159110765945,"Rare-Earths"
"2485",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2021,0.655158069883527,"Rare-Earths"
"2486",48,"Cadmium","Cd",112.411,5,12,"solid","hex","Transition Metal",0.97,1.7,1.69,8.9938,8.69,594.33,1040,22,"Stromeyer",1817,0.232,5,12,2022,0.43343653250774,"Rare-Earths"
"2487",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,1996,0.458870194177274,"Organometallic"
"2488",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,1997,0.316988125137158,"Organometallic"
"2489",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,1998,0.372761603118528,"Organometallic"
"2490",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,1999,0.344760134969925,"Organometallic"
"2491",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2000,0.318089505493161,"Organometallic"
"2492",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2001,0.354016169927762,"Organometallic"
"2493",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2002,0.456427630340674,"Organometallic"
"2494",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2003,0.349966132309776,"Organometallic"
"2495",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2004,0.304151440179767,"Organometallic"
"2496",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2005,0.3552679217958,"Organometallic"
"2497",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2006,0.393769688484424,"Organometallic"
"2498",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2007,0.375455676584227,"Organometallic"
"2499",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2008,0.214663466229534,"Organometallic"
"2500",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2009,0.350490506043251,"Organometallic"
"2501",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2010,0.318483557806684,"Organometallic"
"2502",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2011,0.235835599764164,"Organometallic"
"2503",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2012,0.229824275951839,"Organometallic"
"2504",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2013,0.235333388967704,"Organometallic"
"2505",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2014,0.207458295781114,"Organometallic"
"2506",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2015,0.286284702602931,"Organometallic"
"2507",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2016,0.227623770425169,"Organometallic"
"2508",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2017,0.28874473040867,"Organometallic"
"2509",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2018,0.252715121136174,"Organometallic"
"2510",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2019,0.429582210242588,"Organometallic"
"2511",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2020,0.297234427500646,"Organometallic"
"2512",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2021,0.296467286758549,"Organometallic"
"2513",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2022,0.231814743417681,"Organometallic"
"2514",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,1996,1.83418019581113,"Rare-Earths"
"2515",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,1997,0.627261761158022,"Rare-Earths"
"2516",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,1998,0.354528819762123,"Rare-Earths"
"2517",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,1999,0.81210368227834,"Rare-Earths"
"2518",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2000,1.26748774363267,"Rare-Earths"
"2519",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2001,1.08566132662518,"Rare-Earths"
"2520",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2002,1.93757976563406,"Rare-Earths"
"2521",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2003,0.671231037723184,"Rare-Earths"
"2522",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2004,1.52365677626303,"Rare-Earths"
"2523",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2005,1.74308450170519,"Rare-Earths"
"2524",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2006,1.22478386167147,"Rare-Earths"
"2525",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2007,1.78695753074959,"Rare-Earths"
"2526",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2008,1.04607428302774,"Rare-Earths"
"2527",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2009,1.37931034482759,"Rare-Earths"
"2528",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2010,1.43877224768198,"Rare-Earths"
"2529",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2011,0.970450332570058,"Rare-Earths"
"2530",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2012,1.57645822385707,"Rare-Earths"
"2531",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2013,0.773672055427252,"Rare-Earths"
"2532",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2014,0.918032786885246,"Rare-Earths"
"2533",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2015,1.69524935935344,"Rare-Earths"
"2534",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2016,1.29832935560859,"Rare-Earths"
"2535",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2017,0.850399166955918,"Rare-Earths"
"2536",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2018,1.39307228915663,"Rare-Earths"
"2537",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2019,1.15595982565852,"Rare-Earths"
"2538",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2020,0.679545675177167,"Rare-Earths"
"2539",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2021,1.10232945091514,"Rare-Earths"
"2540",49,"Indium","In",114.818,5,13,"solid","tet","Metal",0.8,2,1.78,5.7864,7.31,429.91,2345,34,"Reich and Richter",1863,0.233,5,13,2022,1.53766769865841,"Rare-Earths"
"2541",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,1996,2.81544085240972,"Organometallic"
"2542",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,1997,2.37497256833532,"Organometallic"
"2543",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,1998,2.12693385308807,"Organometallic"
"2544",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,1999,2.7580810797594,"Organometallic"
"2545",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2000,2.47620445814676,"Organometallic"
"2546",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2001,2.44223317227192,"Organometallic"
"2547",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2002,2.43035949557689,"Organometallic"
"2548",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2003,2.21268909460375,"Organometallic"
"2549",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2004,2.0995528519872,"Organometallic"
"2550",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2005,2.22891020999276,"Organometallic"
"2551",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2006,2.29698984949247,"Organometallic"
"2552",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2007,2.16105302219991,"Organometallic"
"2553",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2008,2.02369104072751,"Organometallic"
"2554",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2009,1.50313454138137,"Organometallic"
"2555",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2010,2.07206170139289,"Organometallic"
"2556",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2011,1.88858669811141,"Organometallic"
"2557",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2012,2.47315327041979,"Organometallic"
"2558",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2013,2.80397229408328,"Organometallic"
"2559",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2014,2.67655211114323,"Organometallic"
"2560",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2015,3.07191019700908,"Organometallic"
"2561",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2016,2.93065604422405,"Organometallic"
"2562",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2017,2.80852374444166,"Organometallic"
"2563",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2018,2.66708437761069,"Organometallic"
"2564",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2019,2.73753369272237,"Organometallic"
"2565",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2020,2.17325751701559,"Organometallic"
"2566",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2021,2.3988956027791,"Organometallic"
"2567",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2022,2.8623020424099,"Organometallic"
"2568",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,1996,1.73503532036188,"Rare-Earths"
"2569",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,1997,1.42340168878166,"Rare-Earths"
"2570",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,1998,0.983531564501372,"Rare-Earths"
"2571",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,1999,0.912226054066081,"Rare-Earths"
"2572",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2000,1.26748774363267,"Rare-Earths"
"2573",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2001,1.23129882166027,"Rare-Earths"
"2574",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2002,1.86796612135979,"Rare-Earths"
"2575",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2003,1.08739428111156,"Rare-Earths"
"2576",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2004,1.37472791843281,"Rare-Earths"
"2577",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2005,1.90728811418467,"Rare-Earths"
"2578",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2006,2.40153698366955,"Rare-Earths"
"2579",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2007,1.56648874448828,"Rare-Earths"
"2580",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2008,2.103902209685,"Rare-Earths"
"2581",50,"Tin","Sn",118.71,5,14,"solid","tet","Metal",0.69,1.7,1.96,7.3439,7.287,505.21,2875,28,"Prehistoric",NA,0.228,5,14,2009,1.27755794234031,"Rare-Earths"
